CUST_ID,INCOME,SAVINGS,DEBT,R_SAVINGS_INCOME,R_DEBT_INCOME,R_DEBT_SAVINGS,T_CLOTHING_12,T_CLOTHING_6,R_CLOTHING,R_CLOTHING_INCOME,R_CLOTHING_SAVINGS,R_CLOTHING_DEBT,T_EDUCATION_12,T_EDUCATION_6,R_EDUCATION,R_EDUCATION_INCOME,R_EDUCATION_SAVINGS,R_EDUCATION_DEBT,T_ENTERTAINMENT_12,T_ENTERTAINMENT_6,R_ENTERTAINMENT,R_ENTERTAINMENT_INCOME,R_ENTERTAINMENT_SAVINGS,R_ENTERTAINMENT_DEBT,T_FINES_12,T_FINES_6,R_FINES,R_FINES_INCOME,R_FINES_SAVINGS,R_FINES_DEBT,T_GAMBLING_12,T_GAMBLING_6,R_GAMBLING,R_GAMBLING_INCOME,R_GAMBLING_SAVINGS,R_GAMBLING_DEBT,T_GROCERIES_12,T_GROCERIES_6,R_GROCERIES,R_GROCERIES_INCOME,R_GROCERIES_SAVINGS,R_GROCERIES_DEBT,T_HEALTH_12,T_HEALTH_6,R_HEALTH,R_HEALTH_INCOME,R_HEALTH_SAVINGS,R_HEALTH_DEBT,T_HOUSING_12,T_HOUSING_6,R_HOUSING,R_HOUSING_INCOME,R_HOUSING_SAVINGS,R_HOUSING_DEBT,T_TAX_12,T_TAX_6,R_TAX,R_TAX_INCOME,R_TAX_SAVINGS,R_TAX_DEBT,T_TRAVEL_12,T_TRAVEL_6,R_TRAVEL,R_TRAVEL_INCOME,R_TRAVEL_SAVINGS,R_TRAVEL_DEBT,T_UTILITIES_12,T_UTILITIES_6,R_UTILITIES,R_UTILITIES_INCOME,R_UTILITIES_SAVINGS,R_UTILITIES_DEBT,T_EXPENDITURE_12,T_EXPENDITURE_6,R_EXPENDITURE,R_EXPENDITURE_INCOME,R_EXPENDITURE_SAVINGS,R_EXPENDITURE_DEBT,CREDIT_SCORE,DEFAULT,CAT_GAMBLING_Low,CAT_GAMBLING_No,CAT_DEBT_1,CAT_CREDIT_CARD_1,CAT_MORTGAGE_1,CAT_SAVINGS_ACCOUNT_1,CAT_DEPENDENTS_1,DTI,STI,CUR,TOTAL_SPENDING,GAMBLING_PERCENTAGE,IS_HIGH_DEBT,IS_LOW_SAVINGS,NEW_CREDIT_SCORE,LOAN_STATUS
CGZ98L6IO1,285997,967991,1583986,3.3846,5.5385,1.6364,22972,13100,0.5703,0.0803,0.0237,0.0145,4945,2480,0.5015,0.0173,0.0051,0.0031,26229,17305,0.6598,0.0917,0.0271,0.0166,0,0,0.5491,0.0,0.0,0.0,10242,4804,0.469,0.0358,0.0106,0.0065,22198,12282,0.5533,0.0776,0.0229,0.014,10785,6135,0.5688,0.0377,0.0111,0.0068,26552,13438,0.5061,0.0928,0.0274,0.0168,8204,4107,0.5006,0.0287,0.0085,0.0052,78013,47915,0.6142,0.2728,0.0806,0.0493,9858,4962,0.5033,0.0345,0.0102,0.0062,219998,126528,0.5751,0.7692,0.2273,0.1389,615,0,False,False,True,False,False,True,False,0.14968615197747723,0.21007869531060652,0.5765150752108338,0.6211388344829545,0.16981681278474978,1.0,0.0,501.98,REJECTED
CH0FI72Y0D,136742,252446,578523,1.8461,4.2308,2.2917,6753,4193,0.6209,0.0494,0.0268,0.0117,0,0,0.506,0.0,0.0,0.0,14131,7164,0.507,0.1033,0.056,0.0244,0,0,1.0578,0.0,0.0,0.0,0,0,0.5564,0.0,0.0,0.0,15577,8024,0.5151,0.1139,0.0617,0.0269,7252,3669,0.5059,0.053,0.0287,0.0125,0,0,0.5059,0.0,0.0,0.0,5250,2628,0.5006,0.0384,0.0208,0.0091,48620,25876,0.5322,0.3556,0.1926,0.084,7603,3823,0.5028,0.0556,0.0301,0.0131,105186,55377,0.5265,0.7692,0.4167,0.1818,613,1,False,True,True,False,False,True,False,0.11434323227909529,0.11458789350894484,0.6175081495772363,0.2952368787078827,0.0,1.0,0.0,528.03,REJECTED
CH14JY8U3M,112342,806819,837458,7.1818,7.4545,1.038,2214,207,0.0935,0.0197,0.0027,0.0026,0,0,0.5017,0.0,0.0,0.0,4163,2108,0.5064,0.0371,0.0052,0.005,0,0,0.9355,0.0,0.0,0.0,0,0,0.588,0.0,0.0,0.0,28773,13482,0.4686,0.2561,0.0357,0.0344,4743,907,0.1912,0.0422,0.0059,0.0057,33671,17040,0.5061,0.2997,0.0417,0.0402,3392,1698,0.5006,0.0302,0.0042,0.0041,17035,4566,0.268,0.1516,0.0211,0.0203,8138,4074,0.5006,0.0724,0.0101,0.0097,102129,44082,0.4316,0.9091,0.1266,0.122,596,0,False,True,True,False,False,True,True,0.20147104875596733,0.4457651738015688,0.49243986255438305,0.2865593687019217,0.0,1.0,0.0,558.83,REJECTED
CH16Z9GB82,36886,194491,26826,5.2728,0.7273,0.1379,632,235,0.3718,0.0171,0.0032,0.0236,0,0,0.5043,0.0,0.0,0.0,6559,4328,0.6599,0.1778,0.0337,0.2445,0,0,0.678,0.0,0.0,0.0,0,0,0.554,0.0,0.0,0.0,5536,2869,0.5182,0.1501,0.0285,0.2064,2457,661,0.269,0.0666,0.0126,0.0916,0,0,0.5059,0.0,0.0,0.0,229,105,0.4585,0.0062,0.0012,0.0085,16054,8476,0.528,0.4352,0.0825,0.5984,2066,1033,0.5,0.056,0.0106,0.077,33533,17707,0.528,0.9091,0.1724,1.25,593,0,False,True,True,False,False,True,False,0.019655591656532505,0.32727295447338134,0.10731548137919318,0.0918447869652843,0.0,1.0,0.0,616.23,REJECTED
CH1N08U3DP,250333,1355972,2211277,5.4167,8.8333,1.6308,4984,1744,0.3499,0.0199,0.0037,0.0023,35781,18006,0.5032,0.1429,0.0264,0.0162,9612,4952,0.5152,0.0384,0.0071,0.0043,0,0,0.4575,0.0,0.0,0.0,0,0,0.4745,0.0,0.0,0.0,74026,38208,0.5161,0.2957,0.0546,0.0335,9239,6956,0.7529,0.0369,0.0068,0.0042,0,0,0.506,0.0,0.0,0.0,7260,3304,0.4551,0.029,0.0054,0.0033,48684,25859,0.5312,0.1945,0.0359,0.022,19025,9528,0.5008,0.076,0.014,0.0086,208611,108557,0.5204,0.8333,0.1538,0.0943,548,1,False,True,True,False,False,True,True,0.23873539230821308,0.33620547958151603,0.5983048400618164,0.5888160322461609,0.0,1.0,0.0,524.05,REJECTED
CH35QMTKX3,229993,477679,566138,2.0769,2.4615,1.1852,8388,4852,0.5784,0.0365,0.0176,0.0148,0,0,0.5016,0.0,0.0,0.0,28307,18630,0.6581,0.1231,0.0593,0.05,0,0,0.7995,0.0,0.0,0.0,0,0,0.5331,0.0,0.0,0.0,20482,10236,0.4998,0.0891,0.0429,0.0362,11734,6889,0.5871,0.051,0.0246,0.0207,27806,14073,0.5061,0.1209,0.0582,0.0491,8592,4301,0.5006,0.0374,0.018,0.0152,61255,42404,0.6923,0.2663,0.1282,0.1082,10354,5204,0.5026,0.045,0.0217,0.0183,176918,106589,0.6025,0.7692,0.3704,0.3125,621,0,False,True,True,True,True,True,False,0.06652723151791039,0.1289121051546809,0.4590768510656828,0.4988532175196571,0.0,1.0,0.0,544.16,REJECTED
CH4I0R4LMU,158349,906910,187140,5.7273,1.1818,0.2063,6546,3268,0.4992,0.0413,0.0072,0.035,24158,12142,0.5026,0.1526,0.0266,0.1291,6642,3440,0.5179,0.0419,0.0073,0.0355,0,0,0.357,0.0,0.0,0.0,2111,1101,0.5216,0.0133,0.0023,0.0113,49794,25732,0.5168,0.3145,0.0549,0.2661,7679,3148,0.4099,0.0485,0.0085,0.041,0,0,0.506,0.0,0.0,0.0,4907,2679,0.546,0.031,0.0054,0.0262,29228,17727,0.6065,0.1846,0.0322,0.1562,12889,6485,0.5031,0.0814,0.0142,0.0689,143954,75722,0.526,0.9091,0.1587,0.7692,635,0,False,False,True,False,False,True,True,0.03194059947183604,0.35548479968518953,0.15434467643202746,0.4052825796928667,0.05349080614232067,1.0,0.0,594.47,REJECTED
CH5S6O1SML,29709,202021,41593,6.8,1.4,0.2059,1179,730,0.6192,0.0397,0.0058,0.0283,0,0,0.5042,0.0,0.0,0.0,5096,2578,0.5059,0.1715,0.0252,0.1225,0,0,0.4943,0.0,0.0,0.0,359,166,0.4624,0.0121,0.0018,0.0086,6214,3207,0.5161,0.2092,0.0308,0.1494,3635,1491,0.4102,0.1224,0.018,0.0874,10596,5363,0.5061,0.3567,0.0524,0.2548,276,138,0.5,0.0093,0.0014,0.0066,0,0,0.4618,0.0,0.0,0.0,2354,1188,0.5047,0.0792,0.0117,0.0566,29709,14861,0.5002,1.0,0.1471,0.7143,642,0,True,False,True,False,False,True,False,0.03783763427082958,0.42206627599377255,0.15718525676809253,0.08099009338896933,0.0440779168731066,1.0,0.0,611.42,REJECTED
CH6F1OYI7N,0,61978,15494,2.9706,5.3226,0.25,0,0,0.545,0.0667,0.0,0.0,0,0,0.5036,0.0,0.0,0.0,0,0,0.5916,0.3334,0.0,0.0,0,0,1.1905,0.0022,0.0,0.0,777,419,0.5393,0.0774,0.0125,0.0501,1332,767,0.5758,0.2865,0.0215,0.086,285,157,0.5509,0.0669,0.0046,0.0184,1618,819,0.5062,0.1941,0.0261,0.1044,0,0,0.504,0.0301,0.0,0.0,17561,10763,0.6129,0.3072,0.2833,1.1334,562,281,0.5,0.0784,0.0091,0.0363,22135,13206,0.5966,1.098,0.3571,1.4286,593,0,True,False,True,False,False,True,False,0.1060151994218732,0.1427576242542068,0.20657916875058002,0.059490760453035856,0.12804308793428115,1.0,0.0,563.89,REJECTED
CHBLMUV9IT,13222,134624,3606,10.1818,0.2727,0.0268,920,920,1.0,0.0696,0.0068,0.2551,0,0,0.4998,0.0,0.0,0.0,3616,2396,0.6626,0.2735,0.0269,1.0028,0,0,0.5468,0.0,0.0,0.0,213,98,0.4601,0.0161,0.0016,0.0591,3390,1919,0.5661,0.2564,0.0252,0.9401,2620,1246,0.4756,0.1982,0.0195,0.7266,0,0,0.5062,0.0,0.0,0.0,121,66,0.5455,0.0092,0.0009,0.0336,0,0,0.3363,0.0,0.0,0.0,1140,572,0.5018,0.0862,0.0085,0.3161,12020,7217,0.6004,0.9091,0.0893,3.3333,600,0,True,False,True,False,False,True,False,0.007370896828479066,0.6319715201848443,0.02459339308218379,0.030778619887024898,0.06463827865757754,0.0,0.0,815.1,APPROVED
CHC8M8R4KU,69159,89907,179813,1.3,2.6,2.0,10257,4488,0.4376,0.1483,0.1141,0.057,5612,2828,0.5039,0.0811,0.0624,0.0312,24457,16131,0.6596,0.3536,0.272,0.136,0,0,0.1962,0.0,0.0,0.0,0,0,0.4672,0.0,0.0,0.0,5758,2966,0.5151,0.0833,0.064,0.032,1987,701,0.3528,0.0287,0.0221,0.0111,15992,8094,0.5061,0.2312,0.1779,0.0889,2316,1158,0.5,0.0335,0.0258,0.0129,0,0,0.7494,0.0,0.0,0.0,2780,1390,0.5,0.0402,0.0309,0.0155,69159,37756,0.5459,1.0,0.7692,0.3846,616,0,False,True,True,False,False,True,False,0.0702690601156387,0.08068949012392855,0.5480802740566455,0.19297169945215592,0.0,1.0,0.0,540.94,REJECTED
CHLGFVWBRH,133311,246113,892159,1.8462,6.6923,3.625,4081,816,0.2,0.0306,0.0166,0.0046,3290,1659,0.5043,0.0247,0.0134,0.0037,17258,11058,0.6407,0.1295,0.0701,0.0193,0,0,0.8335,0.0,0.0,0.0,0,0,0.5664,0.0,0.0,0.0,11357,4822,0.4246,0.0852,0.0461,0.0127,2827,468,0.1655,0.0212,0.0115,0.0032,17688,8952,0.5061,0.1327,0.0719,0.0198,4555,2281,0.5008,0.0342,0.0185,0.0051,34910,19133,0.5481,0.2619,0.1418,0.0391,6581,3299,0.5013,0.0494,0.0267,0.0074,102547,52488,0.5118,0.7692,0.4167,0.1149,585,1,False,True,True,False,False,True,False,0.18087062427854067,0.11458842174500244,0.724711727909178,0.2877458911692072,0.0,1.0,0.0,509.46,REJECTED
CHMZ8OL4RY,11128,3709,0,0.3333,0.0,0.0,113,62,0.5487,0.0102,0.0305,0.0857,252,126,0.5,0.0226,0.0679,0.0,3336,1701,0.5099,0.2998,0.8994,0.0152,0,0,1.2334,0.0,0.0,0.0004,0,0,0.3993,0.0,0.0,0.0,613,364,0.5938,0.0551,0.1653,0.3212,0,0,0.4666,0.0,0.0,0.2371,0,0,0.5061,0.0,0.0,0.0,0,0,0.4977,0.0,0.0,0.0203,8050,4653,0.578,0.7234,2.1704,0.0,0,0,0.5011,0.0,0.0,0.0472,12364,6906,0.5586,1.1111,3.3335,1.6111,620,0,False,True,False,False,False,True,False,0.0,0.020687684582665882,0.0,0.0317550881376139,0.0,0.0,0.0,775.32,APPROVED
CHNCJ0SF66,177908,578202,578202,3.25,3.25,1.0,7574,493,0.0651,0.0426,0.0131,0.0131,5289,2659,0.5027,0.0297,0.0091,0.0091,20403,10465,0.5129,0.1147,0.0353,0.0353,0,0,0.6252,0.0,0.0,0.0,10631,5785,0.5442,0.0598,0.0184,0.0184,18281,7719,0.4222,0.1028,0.0316,0.0316,4304,1795,0.4171,0.0242,0.0074,0.0074,0,0,0.506,0.0,0.0,0.0,8047,4395,0.5462,0.0452,0.0139,0.0139,63180,31698,0.5017,0.3551,0.1093,0.1093,10548,5302,0.5027,0.0593,0.0182,0.0182,148257,70311,0.4743,0.8333,0.2564,0.2564,636,0,False,False,True,False,False,True,False,0.087836672452846,0.2017234010823557,0.447599857312235,0.4174969485367169,0.26156134203427095,1.0,0.0,516.21,REJECTED
CHOBELVKRV,134333,232030,97697,1.7273,0.7273,0.4211,4821,4821,1.0,0.0359,0.0208,0.0493,9247,4632,0.5009,0.0688,0.0399,0.0946,27774,14167,0.5101,0.2068,0.1197,0.2843,0,0,1.2014,0.0,0.0,0.0,0,0,0.49,0.0,0.0,0.0,9518,4894,0.5142,0.0709,0.041,0.0974,2739,1113,0.4064,0.0204,0.0118,0.028,0,0,0.5063,0.0,0.0,0.0,3819,1912,0.5007,0.0284,0.0165,0.0391,59613,31647,0.5309,0.4438,0.2569,0.6102,4590,2304,0.502,0.0342,0.0198,0.047,122121,65490,0.5363,0.9091,0.5263,1.25,643,0,False,True,True,False,False,True,False,0.019655779746280046,0.10720958033084785,0.21745772185903678,0.34330807005591985,0.0,1.0,0.0,577.79,REJECTED
CHPIG8PUIT,42927,17171,21464,0.4,0.5,1.25,10360,6830,0.6593,0.2413,0.6033,0.4827,4842,2439,0.5037,0.1128,0.282,0.2256,14652,7470,0.5098,0.3413,0.8533,0.6826,490,153,0.3122,0.0114,0.0285,0.0228,0,0,0.5727,0.0,0.0,0.0,5418,2993,0.5524,0.1262,0.3155,0.2524,2896,2075,0.7165,0.0675,0.1687,0.1349,0,0,0.5062,0.0,0.0,0.0,1847,1008,0.5457,0.043,0.1076,0.0861,0,0,0.7019,0.0,0.0,0.0,2422,1218,0.5029,0.0564,0.1411,0.1128,42927,24186,0.5634,1.0,2.5,2.0,644,0,False,True,True,False,False,True,False,0.013513625649678302,0.024827741760936668,0.2718257122541343,0.1185103182037526,0.0,1.0,0.0,573.62,REJECTED
CHPTCODSM3,9289,4128,15482,0.4444,1.6667,3.7505,446,123,0.2758,0.048,0.108,0.0288,0,0,0.5019,0.0,0.0,0.0,2041,1262,0.6183,0.2197,0.4944,0.1318,0,0,0.4622,0.0,0.0,0.0,0,0,0.4967,0.0,0.0,0.0,2125,1048,0.4932,0.2288,0.5148,0.1373,164,51,0.311,0.0177,0.0397,0.0106,0,0,0.5063,0.0,0.0,0.0,0,0,0.5527,0.0,0.0,0.0,5066,1197,0.2363,0.5454,1.2272,0.3272,479,239,0.499,0.0516,0.116,0.0309,10321,3920,0.3798,1.1111,2.5002,0.6666,648,0,False,True,True,False,False,True,False,0.04504533935061693,0.027583088665312092,0.5533653860455904,0.02595588861449374,0.0,1.0,0.0,544.56,REJECTED
CHQQBK8JID,55360,110720,437344,2.0,7.9,3.95,3926,1105,0.2815,0.0709,0.0355,0.009,3800,1901,0.5003,0.0686,0.0343,0.0087,11642,5887,0.5057,0.2103,0.1051,0.0266,0,0,0.5394,0.0,0.0,0.0,5611,3393,0.6047,0.1014,0.0507,0.0128,3900,2026,0.5195,0.0704,0.0352,0.0089,684,460,0.6725,0.0124,0.0062,0.0016,0,0,0.5058,0.0,0.0,0.0,1574,788,0.5006,0.0284,0.0142,0.0036,22323,12981,0.5815,0.4032,0.2016,0.051,1900,955,0.5026,0.0343,0.0172,0.0043,55360,29496,0.5328,1.0,0.5,0.1266,575,1,False,False,True,False,False,True,False,0.21351031146494362,0.12413726289345156,0.7486319105200533,0.15380226517925574,0.36970798785270326,1.0,0.0,458.27,REJECTED
CHSE2K511A,219244,597939,478351,2.7273,2.1818,0.8,13868,4536,0.3271,0.0633,0.0232,0.029,0,0,0.5047,0.0,0.0,0.0,43351,25735,0.5936,0.1977,0.0725,0.0906,0,0,0.4833,0.0,0.0,0.0,0,0,0.4887,0.0,0.0,0.0,31746,12895,0.4062,0.1448,0.0531,0.0664,13509,9231,0.6833,0.0616,0.0226,0.0282,0,0,0.5061,0.0,0.0,0.0,13007,5210,0.4006,0.0593,0.0218,0.0272,64952,29446,0.4534,0.2963,0.1086,0.1358,18880,9462,0.5012,0.0861,0.0316,0.0395,199313,96515,0.4842,0.9091,0.3333,0.4167,682,0,False,True,True,False,False,True,False,0.058967230660508664,0.16927831739351484,0.3813867604545611,0.5624230037752989,0.0,1.0,0.0,554.24,REJECTED
CHSS7U4GB8,188749,283124,1453367,1.5,7.7,5.1333,19796,8980,0.4536,0.1049,0.0699,0.0136,8556,4309,0.5036,0.0453,0.0302,0.0059,26477,13439,0.5076,0.1403,0.0935,0.0182,222,0,0.9516,0.0012,0.0008,0.0002,12863,6483,0.504,0.0681,0.0454,0.0089,10067,5806,0.5767,0.0533,0.0356,0.0069,2906,1390,0.4783,0.0154,0.0103,0.002,24464,12382,0.5061,0.1296,0.0864,0.0168,3544,1774,0.5006,0.0188,0.0125,0.0024,75582,50393,0.6667,0.4004,0.267,0.052,4272,2142,0.5014,0.0226,0.0151,0.0029,188749,107098,0.5674,1.0,0.6667,0.1299,545,0,False,False,True,True,False,True,False,0.20810494416761144,0.09310311159117553,0.7797549857650561,0.5324363450566295,0.2485834762258974,1.0,0.0,456.71,REJECTED
CHY78DPYT5,45113,31579,428574,0.7,9.5,13.5715,4708,2355,0.5002,0.1044,0.1491,0.011,2252,1133,0.5031,0.0499,0.0713,0.0053,6768,3491,0.5158,0.15,0.2143,0.0158,0,0,0.8722,0.0,0.0,0.0,0,0,0.5514,0.0,0.0,0.0,2490,1372,0.551,0.0552,0.0788,0.0058,382,246,0.644,0.0085,0.0121,0.0009,6441,3260,0.5061,0.1428,0.204,0.015,936,468,0.5,0.0207,0.0296,0.0022,20012,13186,0.6589,0.4436,0.6337,0.0467,1124,564,0.5018,0.0249,0.0356,0.0026,45113,26075,0.578,1.0,1.4286,0.1053,527,0,False,True,True,False,False,True,False,0.25675320573563026,0.043447904427906664,0.87613995710331,0.1247154333077862,0.0,1.0,0.0,484.5,REJECTED
CHZ0SDZOHH,80105,240314,193587,3.0,2.4167,0.8056,5826,56,0.0096,0.0727,0.0242,0.0301,0,0,0.5023,0.0,0.0,0.0,23873,15804,0.662,0.298,0.0993,0.1233,0,0,1.2172,0.0,0.0,0.0,0,0,0.4967,0.0,0.0,0.0,15658,6961,0.4446,0.1955,0.0652,0.0809,6680,2433,0.3642,0.0834,0.0278,0.0345,0,0,0.5061,0.0,0.0,0.0,6026,3017,0.5007,0.0752,0.0251,0.0311,0,0,0.4296,0.0,0.0,0.0,8691,4365,0.5022,0.1085,0.0362,0.0449,66754,32636,0.4889,0.8333,0.2778,0.3448,629,0,False,True,True,False,False,True,False,0.06531430766986059,0.18620511949926297,0.38902341575240357,0.1861449374095206,0.0,1.0,0.0,566.92,REJECTED
CI0VKO9IEO,15887,3530,208294,0.2222,13.111,59.0068,830,395,0.4759,0.0522,0.2351,0.004,3742,1871,0.5,0.2355,1.0601,0.018,1893,1199,0.6334,0.1192,0.5363,0.0091,0,0,0.8367,0.0,0.0,0.0,0,0,0.4461,0.0,0.0,0.0,1962,1004,0.5117,0.1235,0.5558,0.0094,514,260,0.5058,0.0324,0.1456,0.0025,0,0,0.5062,0.0,0.0,0.0,0,0,0.5015,0.0,0.0,0.0,8280,4828,0.5831,0.5212,2.3456,0.0398,431,216,0.5012,0.0271,0.1221,0.0021,17652,9773,0.5536,1.1111,5.0006,0.0847,482,1,False,True,True,False,False,True,False,0.354345259728151,0.013791292818464279,0.9448448304374246,0.04676544891992393,0.0,1.0,0.0,466.03,REJECTED
CI24U21I67,64291,701352,70135,10.909,1.0909,0.1,2094,1303,0.6223,0.0326,0.003,0.0299,0,0,0.5002,0.0,0.0,0.0,9035,4574,0.5063,0.1405,0.0129,0.1288,0,0,0.7742,0.0,0.0,0.0,0,0,0.5595,0.0,0.0,0.0,10948,5641,0.5153,0.1703,0.0156,0.1561,7596,3831,0.5043,0.1182,0.0108,0.1083,0,0,0.5062,0.0,0.0,0.0,492,246,0.5,0.0077,0.0007,0.007,24157,16693,0.691,0.3757,0.0344,0.3444,4124,2083,0.5051,0.0641,0.0059,0.0588,58446,34371,0.5881,0.9091,0.0833,0.8333,624,0,False,True,True,False,False,True,False,0.029483319799656627,0.677108130258108,0.08667854406361057,0.1625620937295978,0.0,1.0,0.0,644.47,REJECTED
CI4XX96OTO,95536,156952,156952,1.6429,1.6429,1.0,4075,1994,0.4893,0.0427,0.026,0.026,0,0,0.4996,0.0,0.0,0.0,11537,6012,0.5211,0.1208,0.0735,0.0735,184,0,0.5772,0.0019,0.0012,0.0012,5857,3331,0.5687,0.0613,0.0373,0.0373,12426,6426,0.5171,0.1301,0.0792,0.0792,7254,3668,0.5057,0.0759,0.0462,0.0462,16258,8228,0.5061,0.1702,0.1036,0.1036,4605,2096,0.4552,0.0482,0.0293,0.0293,0,0,0.3517,0.0,0.0,0.0,6044,3034,0.502,0.0633,0.0385,0.0385,68240,34789,0.5098,0.7143,0.4348,0.4348,627,0,False,False,True,False,False,True,False,0.04440087851440961,0.10196989451962092,0.395953628623159,0.1903630531664254,0.3130767757769546,1.0,0.0,518.88,REJECTED
CI6NS3QQMR,171756,31228,655796,0.1818,3.8182,21.0003,9173,4707,0.5131,0.0534,0.2937,0.014,0,0,0.5009,0.0,0.0,0.0,27475,14061,0.5118,0.16,0.8798,0.0419,977,791,0.8096,0.0057,0.0313,0.0015,15478,8936,0.5773,0.0901,0.4956,0.0236,9287,4822,0.5192,0.0541,0.2974,0.0142,1598,1068,0.6683,0.0093,0.0512,0.0024,25762,13038,0.5061,0.15,0.825,0.0393,3732,1868,0.5005,0.0217,0.1195,0.0057,58162,30359,0.522,0.3386,1.8625,0.0887,4498,2254,0.5011,0.0262,0.144,0.0069,156142,81904,0.5245,0.9091,5.0001,0.2381,582,1,False,False,True,True,False,True,False,0.10319261281861446,0.01128507430784574,0.788777626410023,0.4398790768968747,0.3615844548833111,1.0,1.0,347.22,REJECTED
CI6SXEJ4L7,262560,989648,2181265,3.7692,8.3077,2.2041,9299,3006,0.3233,0.0354,0.0094,0.0043,0,0,0.5032,0.0,0.0,0.0,34995,17835,0.5096,0.1333,0.0354,0.016,0,0,0.676,0.0,0.0,0.0,0,0,0.5138,0.0,0.0,0.0,36755,18115,0.4929,0.14,0.0371,0.0169,5531,1080,0.1953,0.0211,0.0056,0.0025,0,0,0.5061,0.0,0.0,0.0,14223,6474,0.4552,0.0542,0.0144,0.0065,82483,14286,0.1732,0.3141,0.0833,0.0378,18683,9436,0.5051,0.0712,0.0189,0.0086,201969,70232,0.3477,0.7692,0.2041,0.0926,604,1,False,True,True,True,False,True,False,0.22452858010397153,0.2339507045017873,0.65620953407212,0.5699622470124046,0.0,1.0,0.0,511.79,REJECTED
CI7FMT1M45,93716,144833,707127,1.5454,7.5454,4.8824,12167,4173,0.343,0.1298,0.084,0.0172,8024,4032,0.5025,0.0856,0.0554,0.0113,24269,12370,0.5097,0.259,0.1676,0.0343,0,0,0.4234,0.0,0.0,0.0,0,0,0.5285,0.0,0.0,0.0,8303,4273,0.5146,0.0886,0.0573,0.0117,2393,500,0.2089,0.0255,0.0165,0.0034,22994,11637,0.5061,0.2454,0.1588,0.0325,3053,1668,0.5463,0.0326,0.0211,0.0043,0,0,0.6058,0.0,0.0,0.0,3993,2010,0.5034,0.0426,0.0276,0.0056,85196,40663,0.4773,0.9091,0.5882,0.1205,579,0,False,True,True,True,True,True,False,0.20392733285654205,0.09592370671308671,0.772365371798656,0.2384938544948764,0.0,1.0,0.0,501.95,REJECTED
CI7ML66Q6P,0,2214,35424,7.4373,18.1118,16.0,0,0,0.3602,0.0862,0.0,0.0,0,0,0.5036,0.0029,0.0,0.0,0,0,0.5245,0.0,0.0,0.0,0,0,1.1636,0.0015,0.0,0.0,0,0,0.4477,0.0266,0.0,0.0,1284,708,0.5514,0.2305,0.5799,0.0362,183,116,0.6339,0.1406,0.0827,0.0052,1647,834,0.5064,0.304,0.7439,0.0465,0,0,0.4923,0.0572,0.0,0.0,0,0,0.6904,0.447,0.0,0.0,576,290,0.5035,0.108,0.2602,0.0163,3690,1948,0.5279,0.7272,1.6667,0.1042,496,0,False,True,True,False,False,True,False,0.1060151994218732,0.1427576242542068,0.9721623618369122,0.007133327656192343,0.0,1.0,0.0,505.06,REJECTED
CIADSHZX6W,58474,93558,268980,1.6,4.6,2.875,9028,680,0.0753,0.1544,0.0965,0.0336,8335,4176,0.501,0.1425,0.0891,0.031,25250,12747,0.5048,0.4318,0.2699,0.0939,0,0,0.2101,0.0,0.0,0.0,0,0,0.4507,0.0,0.0,0.0,6012,1837,0.3056,0.1028,0.0643,0.0224,2798,293,0.1047,0.0479,0.0299,0.0104,0,0,0.5063,0.0,0.0,0.0,2883,1443,0.5005,0.0493,0.0308,0.0107,0,0,0.4785,0.0,0.0,0.0,4168,2099,0.5036,0.0713,0.0445,0.0155,58474,23275,0.398,1.0,0.625,0.2174,621,1,False,True,True,False,False,True,False,0.12432227496076484,0.09930938572515596,0.6599229869750113,0.16264157370348295,0.0,1.0,0.0,525.73,REJECTED
CIAGYWUS55,124143,462714,1602569,3.7273,12.9091,3.4634,4679,3179,0.6794,0.0377,0.0101,0.0029,4443,2230,0.5019,0.0358,0.0096,0.0028,16852,8568,0.5084,0.1357,0.0364,0.0105,0,0,0.807,0.0,0.0,0.0,0,0,0.4609,0.0,0.0,0.0,18263,9416,0.5156,0.1471,0.0395,0.0114,6347,3251,0.5122,0.0511,0.0137,0.004,0,0,0.5062,0.0,0.0,0.0,7365,3687,0.5006,0.0593,0.0159,0.0046,46062,30370,0.6593,0.371,0.0995,0.0287,8846,4461,0.5043,0.0713,0.0191,0.0055,112857,65162,0.5774,0.9091,0.2439,0.0704,538,1,False,True,True,True,False,True,False,0.3488881863515128,0.23134630813851986,0.7560564244005197,0.3170115529819183,0.0,1.0,0.0,495.21,REJECTED
CICH9C8HAT,158905,1184564,1242347,7.4545,7.8182,1.0488,4247,777,0.183,0.0267,0.0036,0.0034,0,0,0.5021,0.0,0.0,0.0,6950,3505,0.5043,0.0437,0.0059,0.0056,0,0,1.3227,0.0,0.0,0.0,2385,1298,0.5442,0.015,0.002,0.0019,50512,24660,0.4882,0.3179,0.0426,0.0407,4654,1352,0.2905,0.0293,0.0039,0.0037,56692,28693,0.5061,0.3568,0.0479,0.0456,5237,2860,0.5461,0.033,0.0044,0.0042,0,0,0.443,0.0,0.0,0.0,13782,6889,0.4999,0.0867,0.0116,0.0111,144459,70034,0.4848,0.9091,0.122,0.1163,552,1,False,False,True,True,True,True,True,0.21129884141232247,0.4626932213653395,0.49626430529079213,0.4067160577932953,0.06022245085807233,1.0,0.0,546.45,REJECTED
